tipo_vivienda;niveles;tipo_contrato;estado;num_habitaciones;num_banos;area_construida;parqueadero;sector;estrato;precio
Casa;2;Venta;Nuevo;4;3;216;No;Centro;4;210000000
Casa;1;Venta;Casi nuevo;1;2;161;Si;Sur;4;140000000
Casa;3;Venta;Casi nuevo;2;3;252;Si;Centro;3;210000000
Casa;3;Venta;Nuevo;1;2;280;No;Norte;3;250000000
Casa;2;Venta;Casi nuevo;3;3;220;Si;Sur;3;160000000
Casa;1;Venta;Nuevo;2;2;226;No;Norte;3;250000000
Casa;2;Venta;Nuevo;3;2;216;No;Norte;4;250000000
Casa;3;Venta;Nuevo;2;2;168;No;Sur;1;150000000
Casa;1;Venta;Nuevo;1;1;251;Si;Sur;2;160000000
Casa;2;Venta;Nuevo;1;2;250;No;Norte;6;250000000
Casa;1;Venta;Nuevo;4;1;191;No;Norte;3;250000000
Casa;3;Venta;Casi nuevo;3;3;196;No;Centro;3;190000000
Casa;1;Venta;Nuevo;2;2;221;Si;Norte;4;260000000
Casa;1;Venta;Casi nuevo;3;3;211;Si;Centro;3;200000000
Casa;1;Venta;Nuevo;3;1;162;No;Sur;3;150000000
Casa;1;Venta;Casi nuevo;3;1;175;No;Centro;4;190000000
Casa;1;Venta;Nuevo;2;2;255;No;Sur;1;160000000
Casa;3;Venta;Nuevo;4;2;262;Si;Sur;4;170000000
Casa;2;Venta;Casi nuevo;3;3;194;No;Norte;3;240000000
Casa;2;Venta;Nuevo;3;1;162;No;Centro;3;200000000
Casa;1;Venta;Nuevo;4;2;273;Si;Sur;2;160000000
Casa;3;Venta;Casi nuevo;3;1;207;No;Centro;4;190000000
Casa;3;Venta;Casi nuevo;1;1;235;Si;Centro;4;200000000
Casa;3;Venta;Casi nuevo;2;2;209;Si;Sur;1;150000000
Casa;3;Venta;Casi nuevo;2;3;164;Si;Norte;3;250000000
Casa;2;Venta;Nuevo;1;3;230;Si;Norte;3;260000000
Casa;2;Venta;Nuevo;1;3;156;No;Norte;5;250000000
Casa;3;Venta;Nuevo;1;2;257;Si;Norte;4;270000000
Casa;3;Venta;Casi nuevo;4;3;173;No;Sur;3;140000000
Casa;3;Venta;Nuevo;3;3;246;No;Norte;3;260000000
Casa;3;Venta;Nuevo;3;1;242;No;Norte;6;260000000
Casa;2;Venta;Nuevo;4;3;202;No;Norte;3;250000000
Casa;3;Venta;Nuevo;2;1;168;Si;Centro;3;210000000
Casa;2;Venta;Nuevo;2;3;212;Si;Sur;2;160000000
Casa;2;Venta;Nuevo;2;2;258;No;Centro;4;200000000
Casa;1;Venta;Nuevo;1;1;252;Si;Centro;3;210000000
Casa;1;Venta;Nuevo;2;2;259;No;Sur;2;160000000
Casa;2;Venta;Nuevo;2;2;270;Si;Centro;3;220000000
Casa;3;Venta;Casi nuevo;3;1;162;Si;Norte;4;250000000
Casa;3;Venta;Nuevo;3;3;154;No;Sur;1;150000000
Casa;3;Venta;Nuevo;1;3;269;Si;Sur;2;170000000
Casa;3;Venta;Nuevo;3;2;177;No;Norte;4;250000000
Casa;1;Venta;Casi nuevo;1;2;250;Si;Sur;2;150000000
Casa;3;Venta;Nuevo;2;2;250;No;Sur;1;160000000
Casa;2;Venta;Casi nuevo;4;3;228;Si;Centro;3;200000000
Casa;3;Venta;Casi nuevo;2;3;204;Si;Centro;4;210000000
Casa;2;Venta;Casi nuevo;3;3;248;No;Sur;1;150000000
Casa;3;Venta;Nuevo;1;1;272;Si;Centro;4;210000000
Casa;2;Venta;Casi nuevo;1;1;182;Si;Centro;4;200000000
Casa;2;Venta;Nuevo;4;3;240;No;Sur;2;150000000
Casa;3;Venta;Casi nuevo;3;1;232;Si;Centro;3;210000000
Casa;3;Venta;Casi nuevo;3;2;166;No;Centro;3;190000000
Casa;1;Venta;Casi nuevo;1;1;280;No;Centro;3;190000000
Casa;2;Venta;Casi nuevo;2;3;211;No;Sur;2;150000000
Casa;1;Venta;Nuevo;2;1;219;Si;Centro;4;210000000
Casa;1;Venta;Casi nuevo;3;3;168;No;Sur;3;130000000
Casa;1;Venta;Nuevo;2;3;257;Si;Centro;3;210000000
Casa;1;Venta;Casi nuevo;4;3;259;Si;Norte;4;250000000
Casa;2;Venta;Nuevo;1;1;188;No;Sur;2;140000000
Casa;1;Venta;Nuevo;3;1;176;No;Norte;5;250000000
Casa;2;Venta;Casi nuevo;3;3;262;No;Sur;2;150000000
Casa;3;Venta;Casi nuevo;1;3;244;No;Sur;3;140000000
Casa;2;Venta;Nuevo;1;3;189;No;Centro;4;200000000
Casa;2;Venta;Nuevo;3;1;205;Si;Centro;4;210000000
Casa;1;Venta;Nuevo;2;2;153;Si;Norte;3;260000000
Casa;1;Venta;Nuevo;1;1;232;No;Sur;2;150000000
Casa;1;Venta;Nuevo;4;3;267;Si;Centro;4;220000000
Casa;2;Venta;Casi nuevo;1;2;170;Si;Centro;4;200000000
Casa;1;Venta;Casi nuevo;3;2;240;No;Centro;3;190000000
Casa;3;Venta;Nuevo;1;3;280;No;Norte;5;260000000
Casa;2;Venta;Nuevo;1;1;259;Si;Centro;4;220000000
Casa;2;Venta;Casi nuevo;1;2;200;No;Centro;4;190000000
Casa;2;Venta;Casi nuevo;3;3;200;Si;Sur;2;160000000
Casa;3;Venta;Casi nuevo;2;2;203;Si;Norte;3;250000000
Casa;1;Venta;Nuevo;3;3;206;Si;Centro;3;210000000
Casa;1;Venta;Casi nuevo;2;3;256;No;Sur;2;150000000
Casa;2;Venta;Nuevo;4;2;261;Si;Sur;3;170000000
Casa;3;Venta;Casi nuevo;4;1;153;No;Norte;4;240000000
Casa;2;Venta;Casi nuevo;2;2;239;Si;Centro;3;210000000
Casa;3;Venta;Casi nuevo;3;3;210;No;Sur;4;140000000
Casa;1;Venta;Nuevo;3;1;203;Si;Centro;3;210000000
Casa;1;Venta;Nuevo;3;3;238;No;Sur;3;150000000
Casa;3;Venta;Nuevo;1;3;173;No;Sur;1;150000000
Casa;2;Venta;Casi nuevo;2;3;183;Si;Centro;3;210000000
Casa;2;Venta;Casi nuevo;3;2;220;Si;Sur;4;150000000
Casa;2;Venta;Nuevo;4;3;175;Si;Norte;6;260000000
Casa;3;Venta;Casi nuevo;2;2;255;No;Sur;4;140000000
Casa;1;Venta;Casi nuevo;1;1;266;Si;Centro;3;200000000
Casa;2;Venta;Nuevo;2;2;224;No;Norte;4;260000000
Casa;1;Venta;Casi nuevo;3;3;268;No;Centro;3;190000000
Casa;2;Venta;Casi nuevo;2;3;162;No;Centro;3;190000000
Casa;2;Venta;Casi nuevo;1;2;154;No;Centro;3;180000000
Casa;3;Venta;Casi nuevo;1;1;183;Si;Norte;6;240000000
Casa;2;Venta;Casi nuevo;4;3;192;No;Centro;4;200000000
Casa;1;Venta;Casi nuevo;1;2;278;No;Centro;3;190000000
Casa;1;Venta;Nuevo;2;2;205;No;Sur;4;140000000
Casa;2;Venta;Nuevo;4;2;279;Si;Centro;3;220000000
Casa;3;Venta;Nuevo;4;3;158;No;Norte;5;250000000
Casa;2;Venta;Casi nuevo;1;3;200;No;Sur;4;140000000
Casa;2;Venta;Casi nuevo;4;1;193;No;Sur;3;140000000
Casa;2;Venta;Casi nuevo;3;3;239;Si;Norte;6;260000000
Casa;3;Venta;Casi nuevo;4;2;193;Si;Centro;3;200000000
Casa;2;Venta;Casi nuevo;4;1;188;No;Centro;4;200000000
Casa;2;Venta;Nuevo;4;3;257;Si;Norte;3;260000000
Casa;1;Venta;Nuevo;1;1;170;No;Centro;3;190000000
Casa;2;Venta;Casi nuevo;4;2;224;No;Sur;4;140000000
Casa;3;Venta;Nuevo;2;3;186;Si;Centro;4;210000000
Casa;3;Venta;Casi nuevo;1;3;209;Si;Norte;6;240000000
Casa;1;Venta;Casi nuevo;2;3;177;No;Centro;3;190000000
Casa;3;Venta;Nuevo;1;2;177;Si;Centro;4;200000000
Casa;3;Venta;Casi nuevo;4;1;168;Si;Norte;3;250000000
Casa;2;Venta;Casi nuevo;1;2;275;No;Sur;3;150000000
Casa;2;Venta;Nuevo;4;3;215;Si;Norte;5;260000000
Casa;3;Venta;Nuevo;1;2;192;Si;Sur;2;160000000
Casa;1;Venta;Nuevo;2;3;241;No;Norte;3;260000000
Casa;1;Venta;Nuevo;2;1;213;No;Norte;3;240000000
Casa;3;Venta;Nuevo;1;3;250;No;Sur;3;160000000
Casa;3;Venta;Casi nuevo;3;1;150;No;Sur;1;140000000
Casa;1;Venta;Casi nuevo;4;2;192;No;Norte;3;240000000
Casa;2;Venta;Nuevo;4;3;205;Si;Norte;6;260000000
Casa;2;Venta;Nuevo;3;2;185;Si;Sur;4;160000000
Casa;2;Venta;Nuevo;4;2;180;No;Centro;3;200000000
Casa;3;Venta;Casi nuevo;4;1;248;No;Norte;6;240000000
Casa;3;Venta;Nuevo;2;3;213;Si;Sur;4;160000000
Casa;3;Venta;Nuevo;1;3;214;Si;Centro;3;210000000
Casa;2;Venta;Casi nuevo;3;2;174;No;Norte;4;240000000
Casa;2;Venta;Casi nuevo;4;3;227;Si;Norte;6;260000000
Casa;2;Venta;Nuevo;2;3;167;Si;Centro;3;210000000
Casa;1;Venta;Casi nuevo;1;2;177;No;Centro;3;180000000
Casa;1;Venta;Casi nuevo;4;1;236;Si;Sur;3;150000000
Casa;3;Venta;Nuevo;3;3;225;No;Norte;6;260000000
Casa;1;Venta;Nuevo;2;3;196;No;Sur;4;150000000
Casa;1;Venta;Casi nuevo;1;2;267;No;Centro;3;190000000
Casa;3;Venta;Casi nuevo;1;3;245;No;Sur;4;150000000
Casa;1;Venta;Nuevo;1;1;204;No;Centro;4;190000000
Casa;2;Venta;Casi nuevo;4;2;244;No;Sur;2;150000000
Casa;1;Venta;Casi nuevo;2;1;259;No;Sur;2;140000000
Casa;2;Venta;Casi nuevo;4;1;262;No;Centro;4;200000000
Casa;1;Venta;Casi nuevo;2;1;198;No;Norte;6;240000000
Casa;2;Venta;Nuevo;1;2;221;No;Centro;3;200000000
Casa;2;Venta;Casi nuevo;1;2;271;No;Sur;3;150000000
Casa;1;Venta;Casi nuevo;2;1;266;Si;Norte;6;260000000
Casa;3;Venta;Casi nuevo;4;2;195;No;Norte;3;240000000
Casa;2;Venta;Nuevo;1;3;280;No;Sur;1;160000000
Casa;1;Venta;Nuevo;3;3;156;Si;Norte;6;250000000
Casa;2;Venta;Nuevo;2;3;207;Si;Centro;4;210000000
Casa;2;Venta;Casi nuevo;3;2;278;Si;Norte;6;260000000
Casa;1;Venta;Casi nuevo;3;2;235;Si;Centro;4;200000000
Casa;1;Venta;Casi nuevo;4;1;177;No;Centro;3;180000000
Casa;1;Venta;Casi nuevo;3;2;174;Si;Sur;4;150000000
Casa;2;Venta;Nuevo;4;3;231;No;Centro;3;210000000
Casa;2;Venta;Casi nuevo;4;3;204;Si;Norte;4;250000000
Casa;1;Venta;Nuevo;3;2;272;No;Norte;3;250000000
Casa;3;Venta;Casi nuevo;4;1;237;No;Norte;6;250000000
Casa;2;Venta;Nuevo;4;2;260;No;Sur;4;160000000
Casa;1;Venta;Nuevo;2;1;169;Si;Centro;4;210000000
Casa;3;Venta;Nuevo;1;2;274;No;Norte;6;260000000
Casa;1;Venta;Nuevo;3;1;265;No;Centro;4;200000000
Casa;3;Venta;Nuevo;4;3;197;No;Sur;2;150000000
Casa;1;Venta;Casi nuevo;2;1;153;Si;Centro;4;190000000
Casa;1;Venta;Nuevo;2;1;263;No;Norte;6;250000000
Casa;2;Venta;Casi nuevo;1;1;240;Si;Centro;4;200000000
Casa;2;Venta;Casi nuevo;3;2;223;No;Sur;1;140000000
Casa;3;Venta;Casi nuevo;1;2;154;Si;Sur;4;140000000
Casa;2;Venta;Casi nuevo;2;3;239;No;Centro;4;200000000
Casa;1;Venta;Casi nuevo;2;1;229;Si;Norte;3;250000000
Casa;1;Venta;Nuevo;1;2;279;Si;Centro;3;220000000
Casa;2;Venta;Casi nuevo;3;3;162;No;Centro;4;190000000
Casa;1;Venta;Nuevo;3;2;179;Si;Centro;3;210000000
Casa;1;Venta;Casi nuevo;3;1;207;No;Centro;3;190000000
Casa;2;Venta;Casi nuevo;2;2;159;No;Sur;3;140000000
Casa;1;Venta;Nuevo;3;3;212;No;Sur;4;150000000
Casa;1;Venta;Nuevo;4;3;271;No;Norte;5;250000000
Casa;3;Venta;Casi nuevo;1;1;198;No;Centro;3;190000000
Casa;2;Venta;Casi nuevo;3;1;272;No;Centro;4;200000000
Casa;1;Venta;Nuevo;1;1;172;Si;Centro;3;200000000
Casa;1;Venta;Casi nuevo;2;1;214;Si;Centro;4;200000000
Casa;1;Venta;Nuevo;3;3;186;Si;Sur;4;150000000
Casa;1;Venta;Nuevo;3;2;262;Si;Sur;2;170000000
Casa;3;Venta;Casi nuevo;3;2;178;Si;Centro;4;200000000
Casa;2;Venta;Nuevo;2;1;239;Si;Sur;2;160000000
Casa;1;Venta;Nuevo;3;1;257;Si;Sur;4;160000000
Casa;3;Venta;Nuevo;4;1;190;Si;Sur;1;160000000
Casa;3;Venta;Nuevo;2;1;196;Si;Sur;4;170000000
Casa;3;Venta;Nuevo;2;3;185;Si;Centro;4;210000000
Casa;1;Venta;Casi nuevo;2;1;225;No;Sur;4;140000000
Casa;1;Venta;Nuevo;4;1;219;No;Norte;3;250000000
Casa;2;Venta;Casi nuevo;4;3;175;Si;Centro;3;200000000
Casa;2;Venta;Nuevo;4;3;264;No;Sur;2;160000000
Casa;2;Venta;Casi nuevo;4;2;262;No;Centro;3;200000000
Casa;3;Venta;Nuevo;3;3;279;No;Centro;4;210000000
Casa;1;Venta;Casi nuevo;3;2;265;No;Centro;3;200000000
Casa;2;Venta;Nuevo;3;1;221;No;Sur;3;150000000
Casa;1;Venta;Nuevo;4;1;189;No;Norte;6;250000000
Casa;3;Venta;Nuevo;4;1;277;No;Centro;3;210000000
Casa;2;Venta;Nuevo;3;3;228;Si;Norte;6;260000000
Casa;1;Venta;Nuevo;1;1;180;No;Sur;2;140000000
Casa;2;Venta;Nuevo;1;2;239;No;Sur;3;150000000
Casa;2;Venta;Nuevo;4;3;211;Si;Sur;1;170000000
Casa;1;Venta;Nuevo;4;1;230;No;Centro;4;200000000
Casa;2;Venta;Casi nuevo;1;2;278;No;Norte;6;250000000
Casa;2;Venta;Casi nuevo;3;2;156;No;Centro;4;190000000
Casa;1;Venta;Casi nuevo;1;2;199;Si;Sur;1;140000000
Casa;3;Venta;Casi nuevo;2;1;249;Si;Sur;3;160000000
Casa;1;Venta;Casi nuevo;1;2;207;No;Centro;4;180000000
Casa;2;Venta;Casi nuevo;4;1;214;Si;Centro;4;200000000
Casa;1;Venta;Casi nuevo;1;1;165;Si;Centro;4;190000000
Casa;2;Venta;Nuevo;2;2;211;No;Centro;4;210000000
Casa;2;Venta;Casi nuevo;3;1;151;No;Centro;4;190000000
Casa;3;Venta;Casi nuevo;1;1;212;No;Sur;4;140000000
Casa;2;Venta;Nuevo;2;2;226;Si;Norte;6;270000000
Casa;1;Venta;Casi nuevo;1;2;246;Si;Centro;3;190000000
Casa;3;Venta;Nuevo;4;3;247;Si;Centro;3;220000000
Casa;3;Venta;Casi nuevo;4;3;239;Si;Centro;3;210000000
Casa;2;Venta;Casi nuevo;2;2;234;Si;Norte;6;260000000
Casa;1;Venta;Nuevo;3;3;226;No;Sur;4;150000000
Casa;2;Venta;Nuevo;3;1;233;Si;Norte;6;270000000
Casa;2;Venta;Nuevo;3;3;180;No;Sur;2;150000000
Casa;2;Venta;Nuevo;1;1;184;No;Norte;3;250000000
Casa;1;Venta;Nuevo;4;2;188;Si;Sur;1;160000000
Casa;2;Venta;Casi nuevo;2;2;279;Si;Sur;4;160000000
Casa;3;Venta;Casi nuevo;3;1;172;Si;Norte;5;260000000
Casa;2;Venta;Casi nuevo;2;3;183;No;Sur;4;140000000
Casa;3;Venta;Nuevo;3;2;217;No;Sur;4;150000000
Casa;1;Venta;Nuevo;4;1;154;No;Norte;3;240000000
Casa;3;Venta;Nuevo;1;3;158;No;Norte;5;240000000
Casa;3;Venta;Casi nuevo;3;3;160;No;Norte;3;240000000
Casa;2;Venta;Casi nuevo;1;1;164;Si;Sur;2;140000000
Casa;2;Venta;Nuevo;2;2;261;Si;Sur;1;170000000
Casa;1;Venta;Nuevo;3;2;211;Si;Sur;2;160000000
Casa;1;Venta;Casi nuevo;3;1;172;Si;Sur;4;150000000
Casa;2;Venta;Casi nuevo;2;3;276;No;Sur;1;150000000
Casa;1;Venta;Casi nuevo;2;3;156;No;Sur;1;130000000
Casa;2;Venta;Nuevo;3;3;172;No;Centro;4;200000000
Casa;3;Venta;Casi nuevo;3;2;265;Si;Centro;3;210000000
Casa;3;Venta;Casi nuevo;1;3;232;No;Norte;5;240000000
Casa;1;Venta;Casi nuevo;4;3;187;Si;Centro;3;200000000
Casa;1;Venta;Nuevo;2;1;220;No;Centro;4;200000000
Casa;2;Venta;Casi nuevo;4;3;278;No;Sur;2;150000000
Casa;3;Venta;Nuevo;2;3;182;Si;Sur;3;160000000
Casa;1;Venta;Nuevo;1;2;263;No;Sur;2;150000000
Casa;1;Venta;Casi nuevo;3;3;179;No;Sur;1;130000000
Casa;2;Venta;Nuevo;2;3;168;No;Norte;3;250000000
Casa;2;Venta;Casi nuevo;4;2;197;No;Norte;3;250000000
Casa;2;Venta;Nuevo;3;3;222;No;Centro;4;210000000
Casa;1;Venta;Nuevo;4;2;257;Si;Norte;4;260000000
Casa;1;Venta;Casi nuevo;4;2;250;Si;Sur;3;160000000
Casa;2;Venta;Nuevo;1;1;230;No;Centro;4;200000000
Casa;2;Venta;Casi nuevo;2;1;238;No;Sur;4;150000000
Casa;2;Venta;Nuevo;3;1;204;No;Centro;4;200000000
Casa;3;Venta;Nuevo;2;2;156;Si;Centro;3;210000000
Casa;3;Venta;Casi nuevo;3;2;231;Si;Norte;5;250000000
Casa;2;Venta;Casi nuevo;4;2;222;Si;Norte;5;250000000
Casa;1;Venta;Casi nuevo;4;3;248;Si;Norte;6;260000000
Casa;2;Venta;Nuevo;4;2;205;Si;Norte;6;260000000
Casa;1;Venta;Nuevo;2;1;223;No;Centro;3;200000000
Casa;2;Venta;Nuevo;1;3;274;No;Sur;1;150000000
Casa;3;Venta;Casi nuevo;2;1;259;No;Norte;6;250000000
Casa;1;Venta;Nuevo;4;3;203;No;Centro;3;200000000
Casa;2;Venta;Nuevo;4;2;277;No;Norte;6;270000000
Casa;3;Venta;Nuevo;2;3;232;Si;Norte;5;270000000
Casa;3;Venta;Casi nuevo;1;3;276;No;Centro;3;200000000
Casa;2;Venta;Nuevo;4;2;223;Si;Centro;3;210000000
Casa;1;Venta;Nuevo;2;2;203;No;Centro;4;200000000
Casa;3;Venta;Casi nuevo;2;1;194;Si;Sur;2;160000000
Casa;3;Venta;Nuevo;2;1;270;No;Centro;3;210000000
Casa;3;Venta;Casi nuevo;2;3;161;No;Centro;3;190000000
Casa;2;Venta;Nuevo;4;2;237;No;Centro;3;210000000
Casa;3;Venta;Casi nuevo;1;3;260;No;Norte;6;250000000
Casa;3;Venta;Nuevo;3;3;242;No;Sur;1;150000000
Casa;3;Venta;Nuevo;4;1;267;Si;Sur;2;170000000
Casa;3;Venta;Casi nuevo;1;3;244;Si;Norte;5;250000000
Casa;3;Venta;Casi nuevo;2;2;194;Si;Sur;2;160000000
Casa;2;Venta;Nuevo;4;2;273;No;Sur;4;160000000
Casa;1;Venta;Casi nuevo;2;3;193;Si;Sur;4;140000000
Casa;2;Venta;Nuevo;1;2;190;No;Centro;4;200000000
Casa;3;Venta;Casi nuevo;2;1;214;No;Sur;3;140000000
Casa;2;Venta;Nuevo;3;1;254;Si;Sur;2;170000000
Casa;2;Venta;Nuevo;3;2;175;No;Sur;2;150000000
Casa;3;Venta;Nuevo;4;1;151;Si;Centro;4;210000000
Casa;2;Venta;Casi nuevo;2;1;176;No;Centro;4;200000000
Casa;3;Venta;Nuevo;2;1;236;Si;Norte;3;260000000
Casa;2;Venta;Casi nuevo;2;3;221;Si;Sur;1;160000000
Casa;3;Venta;Casi nuevo;4;1;202;Si;Norte;5;250000000
Casa;3;Venta;Casi nuevo;3;2;181;No;Sur;4;140000000
Casa;1;Venta;Casi nuevo;1;3;213;Si;Sur;4;140000000
Casa;2;Venta;Casi nuevo;2;3;187;Si;Norte;5;250000000
Casa;1;Venta;Casi nuevo;1;3;211;Si;Centro;3;200000000
Casa;3;Venta;Casi nuevo;2;3;243;Si;Norte;6;260000000
Casa;3;Venta;Casi nuevo;3;2;243;No;Sur;4;150000000
Casa;2;Venta;Casi nuevo;1;1;155;Si;Centro;4;190000000
Casa;1;Venta;Nuevo;4;1;177;Si;Norte;6;260000000
Casa;3;Venta;Casi nuevo;2;2;206;Si;Sur;4;150000000
Casa;1;Venta;Nuevo;1;1;205;Si;Norte;5;250000000
Casa;2;Venta;Casi nuevo;1;2;235;No;Sur;3;140000000
Casa;2;Venta;Casi nuevo;3;1;272;No;Sur;1;150000000
Casa;1;Venta;Nuevo;1;3;160;Si;Sur;4;150000000
Casa;2;Venta;Nuevo;2;1;261;No;Centro;3;210000000
Casa;2;Venta;Nuevo;1;1;249;No;Norte;3;260000000
Casa;2;Venta;Nuevo;1;3;262;Si;Centro;3;210000000
Casa;2;Venta;Nuevo;3;1;279;Si;Sur;4;170000000
Casa;1;Venta;Casi nuevo;3;3;152;No;Sur;2;130000000
Casa;3;Venta;Casi nuevo;2;2;233;Si;Sur;2;160000000
Casa;1;Venta;Casi nuevo;2;3;186;Si;Norte;3;240000000
Casa;3;Venta;Nuevo;1;3;166;No;Norte;4;250000000
Casa;2;Venta;Casi nuevo;2;1;154;Si;Norte;3;250000000
Casa;2;Venta;Nuevo;4;2;152;No;Centro;3;200000000
Casa;2;Venta;Nuevo;3;3;208;No;Centro;4;200000000
Casa;2;Venta;Casi nuevo;1;2;249;No;Norte;3;240000000
Casa;3;Venta;Nuevo;1;1;209;Si;Centro;3;210000000
Casa;2;Venta;Casi nuevo;1;3;169;Si;Sur;2;150000000
Casa;2;Venta;Casi nuevo;4;2;211;Si;Sur;2;160000000
Casa;1;Venta;Nuevo;2;1;187;Si;Norte;3;250000000
Casa;1;Venta;Casi nuevo;1;1;167;No;Sur;1;130000000
Casa;2;Venta;Nuevo;4;3;210;Si;Norte;6;270000000
Casa;2;Venta;Casi nuevo;4;2;234;No;Centro;4;200000000
Casa;1;Venta;Nuevo;3;3;264;Si;Norte;5;260000000
Casa;2;Venta;Casi nuevo;3;2;172;Si;Norte;6;250000000
Casa;2;Venta;Casi nuevo;2;1;226;Si;Sur;4;150000000
Casa;1;Venta;Casi nuevo;3;1;273;Si;Norte;5;250000000
Casa;2;Venta;Casi nuevo;4;2;158;Si;Centro;4;200000000
Casa;1;Venta;Nuevo;2;2;220;Si;Sur;3;160000000
Casa;3;Venta;Casi nuevo;4;3;241;Si;Norte;5;260000000
Casa;3;Venta;Casi nuevo;2;1;279;Si;Centro;3;210000000
Casa;2;Venta;Nuevo;4;3;176;Si;Sur;3;160000000
Casa;3;Venta;Nuevo;3;1;255;No;Norte;5;260000000
Casa;3;Venta;Casi nuevo;3;1;215;Si;Sur;1;160000000
Casa;3;Venta;Casi nuevo;4;1;197;No;Sur;4;150000000
Casa;2;Venta;Casi nuevo;3;1;150;Si;Norte;4;250000000
Casa;2;Venta;Casi nuevo;2;3;172;Si;Centro;4;200000000
Casa;1;Venta;Casi nuevo;4;1;233;No;Centro;3;190000000
Casa;1;Venta;Casi nuevo;2;3;174;Si;Centro;3;200000000
Casa;2;Venta;Casi nuevo;3;1;216;Si;Norte;5;250000000
Casa;1;Venta;Nuevo;4;3;166;No;Norte;6;250000000
Casa;1;Venta;Casi nuevo;3;3;244;Si;Centro;3;200000000
Casa;3;Venta;Nuevo;1;1;175;No;Norte;6;250000000
Casa;2;Venta;Casi nuevo;2;1;212;Si;Sur;3;160000000
Casa;2;Venta;Nuevo;4;1;170;Si;Sur;1;160000000
Casa;3;Venta;Nuevo;2;2;194;No;Norte;3;250000000
Casa;2;Venta;Nuevo;2;1;257;No;Norte;6;260000000
Casa;1;Venta;Casi nuevo;1;1;271;No;Centro;3;190000000
Casa;1;Venta;Casi nuevo;3;1;270;Si;Norte;6;260000000
Casa;2;Venta;Nuevo;3;2;203;No;Norte;4;260000000
Casa;2;Venta;Casi nuevo;2;1;239;Si;Sur;1;160000000
Casa;1;Venta;Nuevo;4;2;263;No;Norte;3;250000000
Casa;3;Venta;Nuevo;4;3;272;Si;Sur;2;170000000
Casa;1;Venta;Casi nuevo;3;3;272;Si;Sur;4;150000000
Casa;2;Venta;Nuevo;3;1;278;No;Sur;3;160000000
Casa;2;Venta;Nuevo;4;1;223;No;Norte;6;250000000
Casa;3;Venta;Nuevo;2;2;157;Si;Sur;1;160000000
Casa;2;Venta;Casi nuevo;4;1;158;Si;Centro;4;200000000
Casa;3;Venta;Casi nuevo;3;1;261;No;Sur;4;150000000
Casa;1;Venta;Casi nuevo;3;1;201;No;Norte;4;240000000
Casa;2;Venta;Nuevo;4;3;249;No;Norte;4;250000000
Casa;2;Venta;Casi nuevo;2;2;226;Si;Sur;4;160000000
Casa;1;Venta;Nuevo;4;2;235;No;Sur;2;150000000
Casa;1;Venta;Casi nuevo;1;3;159;No;Sur;2;130000000
Casa;2;Venta;Nuevo;4;2;207;No;Sur;3;150000000
Casa;1;Venta;Nuevo;1;1;160;Si;Centro;3;200000000
Casa;3;Venta;Casi nuevo;2;3;280;Si;Norte;3;260000000
Casa;3;Venta;Casi nuevo;3;1;172;No;Sur;3;150000000
Casa;3;Venta;Nuevo;1;1;237;No;Norte;5;250000000
Casa;2;Venta;Nuevo;2;1;170;Si;Norte;4;260000000
Casa;2;Venta;Nuevo;1;1;258;Si;Centro;4;210000000
Casa;1;Venta;Nuevo;4;2;219;No;Norte;4;250000000
Casa;3;Venta;Nuevo;4;3;277;No;Sur;3;160000000
Casa;1;Venta;Casi nuevo;4;3;275;Si;Norte;6;260000000
Casa;1;Venta;Casi nuevo;3;3;221;No;Centro;3;190000000
Casa;2;Venta;Casi nuevo;4;1;169;No;Norte;5;240000000
Casa;2;Venta;Casi nuevo;2;3;151;No;Sur;1;140000000
Casa;3;Venta;Casi nuevo;2;3;229;No;Centro;4;200000000
Casa;3;Venta;Nuevo;4;1;195;Si;Sur;2;160000000
Casa;2;Venta;Casi nuevo;4;3;188;Si;Sur;3;150000000
Casa;3;Venta;Casi nuevo;2;3;203;Si;Centro;3;210000000
Casa;3;Venta;Casi nuevo;1;3;221;No;Norte;5;240000000
Casa;2;Venta;Casi nuevo;4;2;173;No;Centro;4;190000000
Casa;2;Venta;Casi nuevo;2;1;167;Si;Centro;4;200000000
Casa;3;Venta;Casi nuevo;4;2;191;Si;Norte;5;260000000
Casa;3;Venta;Nuevo;4;1;219;No;Sur;2;160000000
Casa;2;Venta;Nuevo;2;3;158;Si;Centro;4;210000000
Casa;1;Venta;Nuevo;3;2;266;Si;Centro;3;220000000
Casa;1;Venta;Casi nuevo;3;1;265;No;Sur;3;140000000
Casa;2;Venta;Casi nuevo;2;2;203;No;Centro;4;190000000
Casa;2;Venta;Casi nuevo;2;2;216;Si;Norte;4;250000000
Casa;1;Venta;Casi nuevo;3;1;157;Si;Sur;4;150000000
Casa;3;Venta;Casi nuevo;2;2;196;Si;Norte;3;250000000
Casa;3;Venta;Nuevo;3;3;169;No;Centro;4;200000000
Casa;1;Venta;Nuevo;2;1;231;No;Sur;4;150000000
Casa;2;Venta;Nuevo;3;1;266;No;Norte;3;260000000
Casa;3;Venta;Casi nuevo;1;2;158;No;Centro;4;190000000
Casa;3;Venta;Casi nuevo;3;3;154;Si;Sur;2;150000000
Casa;1;Venta;Nuevo;3;2;245;No;Norte;4;250000000
