tipo_vivienda;niveles;tipo_contrato;area_construida;estado;num_habitaciones;num_banos;parqueadero;sector;estrato;precio
Apartamento;1;Venta;259;Casi nuevo;3;2;Si;Sur;4;200000000
Apartamento;2;Venta;292;Casi nuevo;4;2;No;Centro;3;270000000
Apartamento;2;Venta;60;Nuevo;4;2;Si;Sur;1;130000000
Apartamento;1;Venta;209;Casi nuevo;3;2;No;Centro;3;190000000
Apartamento;1;Venta;123;Casi nuevo;3;2;Si;Sur;3;130000000
Apartamento;2;Venta;166;Nuevo;4;2;Si;Centro;4;210000000
Apartamento;1;Venta;199;Nuevo;3;2;Si;Norte;3;240000000
Apartamento;1;Venta;172;Casi nuevo;3;2;Si;Centro;4;190000000
Apartamento;2;Venta;238;Casi nuevo;4;2;No;Centro;3;220000000
Apartamento;2;Venta;286;Nuevo;4;2;Si;Norte;3;310000000
Apartamento;2;Venta;93;Casi nuevo;4;2;Si;Centro;3;180000000
Apartamento;1;Venta;108;Nuevo;3;2;Si;Norte;4;210000000
Apartamento;2;Venta;72;Casi nuevo;4;2;No;Centro;3;160000000
Apartamento;2;Venta;63;Nuevo;4;2;No;Norte;4;210000000
Apartamento;1;Venta;158;Nuevo;3;2;No;Norte;6;220000000
Apartamento;1;Venta;51;Casi nuevo;2;1;Si;Centro;3;160000000
Apartamento;1;Venta;169;Nuevo;3;2;No;Norte;6;230000000
Apartamento;2;Venta;74;Casi nuevo;4;2;No;Sur;2;110000000
Apartamento;1;Venta;279;Casi nuevo;3;2;No;Norte;4;280000000
Apartamento;2;Venta;295;Casi nuevo;4;2;Si;Norte;5;330000000
Apartamento;1;Venta;128;Nuevo;3;2;No;Sur;1;120000000
Apartamento;1;Venta;283;Nuevo;3;2;Si;Sur;3;220000000
Apartamento;2;Venta;94;Casi nuevo;4;2;Si;Sur;2;120000000
Apartamento;2;Venta;211;Nuevo;4;2;No;Centro;3;210000000
Apartamento;2;Venta;96;Nuevo;4;2;No;Norte;4;220000000
Apartamento;1;Venta;207;Nuevo;3;2;Si;Sur;2;150000000
Apartamento;1;Venta;295;Casi nuevo;3;2;No;Sur;2;210000000
Apartamento;2;Venta;70;Nuevo;4;2;No;Centro;3;170000000
Apartamento;2;Venta;84;Nuevo;4;2;Si;Centro;4;200000000
Apartamento;1;Venta;204;Casi nuevo;3;2;Si;Centro;4;200000000
Apartamento;1;Venta;98;Casi nuevo;3;2;No;Norte;4;190000000
Apartamento;1;Venta;162;Nuevo;3;2;Si;Sur;2;140000000
Apartamento;2;Venta;250;Nuevo;4;2;No;Norte;6;280000000
Apartamento;2;Venta;257;Casi nuevo;4;2;Si;Norte;6;290000000
Apartamento;1;Venta;123;Nuevo;3;2;Si;Sur;2;130000000
Apartamento;2;Venta;170;Casi nuevo;4;2;No;Sur;1;130000000
Apartamento;2;Venta;53;Casi nuevo;4;2;Si;Centro;3;180000000
Apartamento;1;Venta;89;Nuevo;3;2;Si;Sur;4;130000000
Apartamento;2;Venta;190;Casi nuevo;4;2;No;Norte;5;230000000
Apartamento;2;Venta;215;Casi nuevo;4;2;Si;Norte;5;260000000
Apartamento;1;Venta;285;Nuevo;3;2;Si;Centro;3;270000000
Apartamento;2;Venta;287;Nuevo;4;2;No;Centro;3;270000000
Apartamento;1;Venta;62;Casi nuevo;2;1;Si;Centro;3;160000000
Apartamento;2;Venta;296;Nuevo;4;2;No;Norte;6;320000000
Apartamento;2;Venta;243;Casi nuevo;4;2;Si;Norte;5;270000000
Apartamento;1;Venta;68;Casi nuevo;2;1;No;Norte;4;190000000
Apartamento;1;Venta;268;Casi nuevo;3;2;No;Sur;2;180000000
Apartamento;2;Venta;254;Casi nuevo;4;2;Si;Sur;3;200000000
Apartamento;1;Venta;51;Nuevo;2;1;Si;Centro;4;180000000
Apartamento;1;Venta;97;Casi nuevo;3;2;Si;Centro;4;180000000
Apartamento;1;Venta;240;Nuevo;3;2;No;Norte;3;260000000
Apartamento;2;Venta;124;Nuevo;4;2;Si;Sur;2;140000000
Apartamento;2;Venta;198;Nuevo;4;2;No;Norte;3;240000000
Apartamento;2;Venta;226;Nuevo;4;2;No;Centro;4;230000000
Apartamento;2;Venta;292;Casi nuevo;4;2;No;Centro;4;270000000
Apartamento;2;Venta;94;Casi nuevo;4;2;Si;Norte;4;220000000
Apartamento;2;Venta;286;Nuevo;4;2;Si;Norte;6;330000000
Apartamento;2;Venta;172;Casi nuevo;4;2;No;Sur;1;130000000
Apartamento;2;Venta;126;Nuevo;4;2;Si;Norte;5;230000000
Apartamento;2;Venta;82;Nuevo;4;2;No;Sur;2;120000000
Apartamento;2;Venta;278;Nuevo;4;2;No;Norte;5;310000000
Apartamento;1;Venta;159;Nuevo;3;2;Si;Centro;4;190000000
Apartamento;1;Venta;290;Nuevo;3;2;Si;Sur;2;220000000
Apartamento;2;Venta;166;Nuevo;4;2;No;Norte;4;230000000
Apartamento;1;Venta;255;Casi nuevo;3;2;Si;Sur;1;180000000
Apartamento;1;Venta;295;Casi nuevo;3;2;No;Norte;3;290000000
Apartamento;1;Venta;137;Nuevo;3;2;Si;Norte;4;220000000
Apartamento;1;Venta;51;Casi nuevo;2;1;No;Norte;3;180000000
Apartamento;2;Venta;189;Casi nuevo;4;2;Si;Sur;3;150000000
Apartamento;1;Venta;198;Nuevo;3;2;No;Centro;3;190000000
Apartamento;2;Venta;282;Casi nuevo;4;2;No;Sur;4;210000000
Apartamento;1;Venta;178;Casi nuevo;3;2;Si;Sur;3;140000000
Apartamento;2;Venta;130;Casi nuevo;4;2;Si;Norte;5;220000000
Apartamento;2;Venta;80;Casi nuevo;4;2;Si;Sur;3;130000000
Apartamento;1;Venta;52;Nuevo;2;1;Si;Norte;5;210000000
Apartamento;2;Venta;98;Casi nuevo;4;2;Si;Centro;4;180000000
Apartamento;1;Venta;178;Nuevo;3;2;Si;Sur;1;140000000
Apartamento;2;Venta;265;Nuevo;4;2;No;Norte;6;300000000
Apartamento;1;Venta;201;Casi nuevo;3;2;No;Sur;4;140000000
Casa;1;Venta;169;Casi nuevo;3;2;Si;Sur;1;170000000
Casa;3;Venta;120;Nuevo;4;3;No;Centro;3;270000000
Casa;1;Venta;281;Casi nuevo;3;2;No;Norte;5;380000000
Casa;1;Venta;288;Nuevo;3;2;Si;Centro;3;340000000
Casa;2;Venta;251;Casi nuevo;4;2;No;Norte;4;360000000
Casa;2;Venta;81;Casi nuevo;4;2;No;Sur;4;170000000
Casa;1;Venta;233;Casi nuevo;3;2;Si;Centro;4;290000000
Casa;1;Venta;220;Casi nuevo;3;2;Si;Sur;2;200000000
Casa;1;Venta;262;Casi nuevo;3;2;No;Centro;3;300000000
Casa;2;Venta;106;Nuevo;4;2;Si;Sur;1;170000000
Casa;3;Venta;52;Casi nuevo;5;3;Si;Norte;3;320000000
Casa;1;Venta;253;Casi nuevo;3;2;Si;Sur;3;230000000
Casa;3;Venta;172;Casi nuevo;4;3;No;Centro;4;270000000
Casa;1;Venta;284;Casi nuevo;3;2;Si;Sur;2;240000000
Casa;2;Venta;120;Nuevo;4;2;Si;Sur;1;180000000
Casa;2;Venta;228;Casi nuevo;4;2;Si;Centro;4;300000000
Casa;2;Venta;156;Casi nuevo;4;2;No;Norte;3;310000000
Casa;2;Venta;176;Casi nuevo;4;2;No;Norte;5;320000000
Casa;2;Venta;129;Nuevo;4;2;No;Centro;3;260000000
Casa;1;Venta;97;Nuevo;3;2;No;Sur;2;160000000
Casa;3;Venta;225;Casi nuevo;4;3;No;Norte;5;350000000
Casa;1;Venta;81;Casi nuevo;2;2;No;Sur;2;150000000
Casa;1;Venta;167;Nuevo;3;2;Si;Sur;2;190000000
Casa;1;Venta;145;Nuevo;3;2;No;Norte;3;310000000
Casa;2;Venta;133;Casi nuevo;4;2;Si;Norte;3;310000000
Casa;1;Venta;220;Casi nuevo;3;2;Si;Centro;3;280000000
Casa;2;Venta;201;Nuevo;4;2;Si;Sur;4;220000000
Casa;1;Venta;180;Nuevo;3;2;No;Norte;5;330000000
Casa;3;Venta;278;Nuevo;4;3;No;Sur;2;250000000
Casa;2;Venta;86;Nuevo;4;2;No;Centro;3;260000000
Casa;1;Venta;124;Nuevo;3;2;Si;Centro;4;270000000
Casa;2;Venta;244;Casi nuevo;4;2;Si;Sur;4;240000000
Casa;1;Venta;52;Nuevo;2;1;No;Sur;4;160000000
Casa;3;Venta;196;Casi nuevo;4;3;Si;Centro;3;280000000
Casa;1;Venta;242;Nuevo;3;2;Si;Centro;3;310000000
Casa;1;Venta;109;Casi nuevo;3;2;No;Sur;2;150000000
Casa;1;Venta;61;Casi nuevo;2;1;No;Norte;4;280000000
Casa;3;Venta;113;Nuevo;4;3;No;Sur;1;180000000
Casa;2;Venta;212;Nuevo;4;2;No;Centro;3;290000000
Casa;2;Venta;177;Nuevo;4;2;Si;Sur;2;200000000
Casa;2;Venta;156;Casi nuevo;4;2;No;Centro;4;260000000
Casa;2;Venta;100;Nuevo;4;2;Si;Norte;3;320000000
Casa;3;Venta;197;Nuevo;4;3;Si;Centro;4;300000000
Casa;3;Venta;127;Casi nuevo;4;3;No;Norte;6;320000000
Casa;3;Venta;236;Nuevo;4;3;No;Norte;6;370000000
Casa;1;Venta;80;Casi nuevo;2;2;No;Sur;3;160000000
Casa;2;Venta;129;Casi nuevo;4;2;Si;Norte;5;320000000
Casa;2;Venta;254;Casi nuevo;4;2;Si;Norte;3;370000000
Casa;2;Venta;234;Casi nuevo;4;2;Si;Centro;4;310000000
Casa;1;Venta;104;Casi nuevo;3;2;Si;Norte;6;300000000
Casa;3;Venta;133;Nuevo;4;3;No;Sur;3;190000000
Casa;2;Venta;201;Nuevo;4;2;Si;Centro;4;300000000
Casa;2;Venta;58;Casi nuevo;4;2;Si;Centro;4;270000000
Casa;1;Venta;134;Casi nuevo;3;2;No;Centro;3;250000000
Casa;1;Venta;129;Nuevo;3;2;Si;Sur;2;180000000
Casa;2;Venta;214;Nuevo;4;2;Si;Norte;3;350000000
Casa;3;Venta;231;Nuevo;4;3;No;Centro;4;310000000
Casa;2;Venta;202;Nuevo;4;2;Si;Sur;3;210000000
Casa;1;Venta;288;Nuevo;3;2;Si;Sur;3;260000000
Casa;1;Venta;203;Casi nuevo;3;2;No;Norte;6;320000000
Casa;1;Venta;297;Nuevo;3;2;Si;Centro;3;350000000
Casa;3;Venta;197;Casi nuevo;4;3;No;Norte;3;330000000
Casa;1;Venta;102;Casi nuevo;3;2;Si;Sur;1;160000000
Casa;2;Venta;51;Nuevo;4;2;No;Norte;3;310000000
Casa;1;Venta;94;Casi nuevo;3;2;Si;Sur;4;180000000
Casa;1;Venta;88;Nuevo;2;2;Si;Centro;4;260000000
Casa;3;Venta;53;Nuevo;5;3;Si;Centro;4;280000000
Casa;2;Venta;260;Nuevo;4;2;No;Centro;3;320000000
Casa;3;Venta;63;Casi nuevo;5;3;Si;Sur;1;170000000
Casa;1;Venta;140;Casi nuevo;3;2;Si;Norte;5;320000000
Casa;2;Venta;77;Nuevo;4;2;No;Sur;2;170000000
Casa;3;Venta;106;Casi nuevo;4;3;No;Sur;4;170000000
Casa;2;Venta;210;Casi nuevo;4;2;Si;Norte;6;350000000
Casa;3;Venta;194;Nuevo;4;3;Si;Centro;4;300000000
Casa;1;Venta;153;Nuevo;3;2;No;Norte;4;320000000
Casa;3;Venta;250;Casi nuevo;4;3;Si;Centro;4;330000000
Casa;2;Venta;183;Nuevo;4;2;No;Sur;2;190000000
Casa;3;Venta;270;Nuevo;4;3;No;Norte;3;380000000
Casa;3;Venta;236;Nuevo;4;3;No;Norte;6;370000000
Casa;3;Venta;101;Casi nuevo;4;3;No;Centro;3;250000000
Casa;2;Venta;129;Casi nuevo;4;2;No;Norte;3;300000000
Casa;2;Venta;202;Nuevo;4;2;No;Centro;4;280000000
Casa;2;Venta;203;Casi nuevo;4;2;No;Sur;2;190000000
Casa;1;Venta;217;Nuevo;3;2;Si;Centro;3;290000000
Casa;2;Venta;232;Casi nuevo;4;2;Si;Centro;3;310000000
Casa;2;Venta;243;Casi nuevo;4;2;No;Sur;3;220000000
Casa;3;Venta;224;Casi nuevo;4;3;Si;Sur;1;210000000
Casa;1;Venta;262;Casi nuevo;3;2;No;Centro;3;300000000
Casa;1;Venta;231;Casi nuevo;3;2;Si;Norte;5;350000000
Casa;2;Venta;184;Casi nuevo;4;2;No;Norte;3;310000000
Casa;3;Venta;74;Nuevo;5;3;No;Sur;1;180000000
Casa;2;Venta;109;Nuevo;4;2;No;Norte;5;320000000
Casa;2;Venta;162;Casi nuevo;4;2;No;Norte;5;320000000
Casa;3;Venta;193;Nuevo;4;3;No;Centro;3;290000000
Casa;2;Venta;292;Casi nuevo;4;2;Si;Norte;6;400000000
Casa;2;Venta;283;Nuevo;4;2;Si;Centro;4;350000000
Casa;1;Venta;98;Casi nuevo;3;2;No;Centro;3;230000000
Casa;2;Venta;226;Nuevo;4;2;Si;Norte;3;360000000
Casa;3;Venta;201;Nuevo;4;3;No;Centro;3;290000000
Casa;1;Venta;151;Casi nuevo;3;2;No;Sur;1;160000000
Casa;3;Venta;252;Casi nuevo;4;3;No;Sur;1;220000000
Casa;1;Venta;223;Casi nuevo;3;2;Si;Norte;3;340000000
Casa;2;Venta;297;Nuevo;4;2;Si;Centro;3;360000000
Casa;2;Venta;136;Casi nuevo;4;2;Si;Sur;4;190000000
Casa;3;Venta;64;Nuevo;5;3;Si;Sur;3;200000000
Casa;2;Venta;95;Nuevo;4;2;Si;Norte;5;330000000
Casa;3;Venta;91;Casi nuevo;4;3;Si;Sur;4;190000000
Casa;3;Venta;153;Casi nuevo;4;3;Si;Norte;5;330000000
Casa;2;Venta;204;Casi nuevo;4;2;No;Centro;3;270000000
Casa;2;Venta;285;Nuevo;4;2;Si;Centro;3;350000000
Casa;3;Venta;58;Nuevo;5;3;Si;Norte;6;340000000
Casa;3;Venta;70;Casi nuevo;5;3;Si;Centro;3;270000000
Casa;3;Venta;129;Nuevo;4;3;No;Norte;3;310000000
Casa;3;Venta;282;Nuevo;4;3;Si;Sur;3;270000000
Casa;1;Venta;202;Nuevo;3;2;Si;Sur;1;190000000
Casa;3;Venta;116;Nuevo;4;3;No;Norte;4;320000000
Casa;3;Venta;256;Casi nuevo;4;3;Si;Centro;4;330000000
Casa;3;Venta;59;Casi nuevo;5;3;Si;Centro;4;270000000
Casa;3;Venta;82;Nuevo;5;3;Si;Sur;2;190000000
Casa;2;Venta;86;Casi nuevo;4;2;No;Centro;3;250000000
Casa;2;Venta;196;Casi nuevo;4;2;No;Sur;3;190000000
Casa;3;Venta;279;Casi nuevo;4;3;Si;Sur;2;250000000
Casa;1;Venta;285;Nuevo;3;2;Si;Norte;5;400000000
Casa;2;Venta;282;Casi nuevo;4;2;No;Norte;6;390000000
Casa;3;Venta;93;Casi nuevo;4;3;Si;Norte;3;320000000
Casa;3;Venta;158;Nuevo;4;3;No;Sur;1;180000000
Casa;1;Venta;70;Nuevo;2;1;Si;Sur;1;160000000
Casa;2;Venta;184;Casi nuevo;4;2;No;Sur;4;190000000
Casa;2;Venta;241;Nuevo;4;2;Si;Norte;6;370000000
Casa;1;Venta;179;Nuevo;3;2;Si;Centro;4;280000000
Casa;2;Venta;206;Casi nuevo;4;2;No;Centro;3;280000000
Casa;3;Venta;238;Nuevo;4;3;Si;Sur;2;230000000
Casa;1;Venta;161;Casi nuevo;3;2;No;Centro;3;250000000
Casa;2;Venta;254;Nuevo;4;2;Si;Norte;6;390000000
Casa;1;Venta;299;Casi nuevo;3;2;Si;Norte;4;390000000
Casa;1;Venta;129;Casi nuevo;3;2;No;Norte;3;300000000
Casa;2;Venta;63;Nuevo;4;2;No;Centro;3;260000000
Casa;3;Venta;201;Casi nuevo;4;3;Si;Norte;4;340000000
Casa;1;Venta;247;Nuevo;3;2;Si;Norte;4;360000000
Casa;3;Venta;286;Casi nuevo;4;3;Si;Centro;4;350000000
Casa;1;Venta;283;Nuevo;3;2;Si;Norte;5;400000000
Casa;1;Venta;298;Casi nuevo;3;2;No;Sur;4;250000000
Casa;3;Venta;103;Casi nuevo;4;3;Si;Norte;4;320000000
Casa;3;Venta;66;Nuevo;5;3;No;Centro;4;270000000
Casa;3;Venta;59;Nuevo;5;3;No;Sur;1;180000000
Casa;2;Venta;155;Casi nuevo;4;2;No;Centro;4;270000000
Casa;2;Venta;273;Nuevo;4;2;Si;Norte;5;400000000
Casa;2;Venta;90;Nuevo;4;2;Si;Centro;4;270000000
Casa;3;Venta;280;Casi nuevo;4;3;No;Norte;4;380000000
Casa;3;Venta;213;Nuevo;4;3;No;Sur;1;210000000
Casa;2;Venta;276;Casi nuevo;4;2;No;Sur;3;240000000
Casa;3;Venta;262;Casi nuevo;4;3;No;Centro;4;330000000
Casa;1;Venta;269;Nuevo;3;2;No;Sur;2;230000000
Casa;1;Venta;288;Casi nuevo;3;2;Si;Sur;1;240000000
Casa;3;Venta;140;Nuevo;4;3;No;Sur;2;180000000
Casa;3;Venta;133;Casi nuevo;4;3;No;Centro;4;260000000
Casa;2;Venta;143;Nuevo;4;2;Si;Centro;4;280000000
Casa;1;Venta;220;Casi nuevo;3;2;Si;Sur;2;200000000
Casa;1;Venta;271;Casi nuevo;3;2;Si;Sur;3;240000000
Casa;3;Venta;218;Casi nuevo;4;3;No;Norte;4;340000000
Casa;1;Venta;90;Casi nuevo;2;2;Si;Norte;5;300000000
Casa;3;Venta;268;Casi nuevo;4;3;No;Norte;5;380000000
Casa;1;Venta;211;Casi nuevo;3;2;No;Norte;5;330000000
Casa;1;Venta;242;Casi nuevo;3;2;Si;Sur;1;210000000
Casa;1;Venta;155;Casi nuevo;3;2;No;Sur;3;170000000
Casa;2;Venta;109;Nuevo;4;2;No;Centro;4;260000000
Casa;1;Venta;149;Casi nuevo;3;2;Si;Sur;2;170000000
Casa;3;Venta;145;Casi nuevo;4;3;No;Norte;4;320000000
Casa;2;Venta;286;Casi nuevo;4;2;No;Centro;4;330000000
Casa;1;Venta;79;Nuevo;2;2;No;Norte;4;300000000
Casa;2;Venta;185;Casi nuevo;4;2;No;Sur;4;190000000
Casa;2;Venta;157;Nuevo;4;2;Si;Sur;4;200000000
Casa;2;Venta;264;Casi nuevo;4;2;Si;Centro;4;330000000
Casa;2;Venta;142;Nuevo;4;2;No;Centro;3;270000000
Casa;3;Venta;170;Casi nuevo;4;3;No;Centro;4;270000000
Casa;2;Venta;196;Nuevo;4;2;Si;Norte;6;350000000
Casa;2;Venta;172;Casi nuevo;4;2;Si;Centro;3;280000000
Casa;3;Venta;133;Casi nuevo;4;3;No;Norte;3;310000000
Casa;1;Venta;70;Nuevo;2;1;Si;Centro;4;250000000
Casa;2;Venta;242;Casi nuevo;4;2;No;Centro;4;300000000
Casa;1;Venta;84;Casi nuevo;2;2;Si;Centro;3;240000000
Casa;1;Venta;119;Nuevo;3;2;Si;Sur;1;170000000
Casa;3;Venta;182;Casi nuevo;4;3;Si;Norte;6;340000000
Casa;3;Venta;80;Casi nuevo;5;3;No;Centro;4;260000000
Casa;3;Venta;116;Casi nuevo;4;3;No;Sur;3;180000000
Casa;1;Venta;139;Casi nuevo;3;2;Si;Sur;1;160000000
Casa;3;Venta;146;Casi nuevo;4;3;Si;Norte;5;330000000
Casa;2;Venta;235;Casi nuevo;4;2;Si;Centro;4;310000000
Casa;2;Venta;244;Nuevo;4;2;Si;Sur;3;240000000
Casa;2;Venta;251;Casi nuevo;4;2;Si;Sur;3;240000000
Casa;1;Venta;121;Casi nuevo;3;2;Si;Centro;4;260000000
Casa;3;Venta;162;Nuevo;4;3;No;Centro;4;280000000
Casa;3;Venta;214;Casi nuevo;4;3;No;Norte;3;330000000
Casa;2;Venta;209;Casi nuevo;4;2;No;Sur;4;210000000
Casa;1;Venta;249;Nuevo;3;2;Si;Norte;6;370000000
Casa;3;Venta;50;Nuevo;5;3;No;Sur;4;190000000
Casa;1;Venta;121;Casi nuevo;3;2;No;Centro;4;250000000
Casa;3;Venta;88;Casi nuevo;5;3;Si;Centro;3;270000000
Casa;3;Venta;275;Casi nuevo;4;3;No;Norte;5;390000000
Casa;2;Venta;53;Casi nuevo;4;2;No;Sur;3;170000000
Casa;3;Venta;141;Nuevo;4;3;No;Centro;3;280000000
Casa;1;Venta;285;Casi nuevo;3;2;No;Norte;5;380000000
Casa;1;Venta;243;Casi nuevo;3;2;No;Centro;4;300000000
Casa;1;Venta;114;Nuevo;3;2;Si;Norte;3;310000000
Casa;2;Venta;133;Casi nuevo;4;2;No;Norte;6;320000000
Casa;1;Venta;51;Casi nuevo;2;1;No;Centro;3;230000000
Casa;1;Venta;144;Nuevo;3;2;Si;Norte;4;320000000
Casa;3;Venta;190;Casi nuevo;4;3;No;Centro;4;280000000
Casa;1;Venta;102;Nuevo;3;2;Si;Norte;3;310000000
Casa;2;Venta;94;Nuevo;4;2;Si;Norte;6;330000000
Casa;3;Venta;221;Casi nuevo;4;3;No;Centro;4;300000000
Casa;3;Venta;170;Casi nuevo;4;3;Si;Centro;3;280000000
Casa;1;Venta;112;Nuevo;3;2;No;Norte;4;300000000
Casa;1;Venta;220;Nuevo;3;2;Si;Centro;4;300000000
Casa;1;Venta;294;Nuevo;3;2;No;Centro;3;340000000
Casa;2;Venta;222;Nuevo;4;2;Si;Norte;3;360000000
Casa;2;Venta;139;Casi nuevo;4;2;No;Norte;3;300000000
Casa;3;Venta;214;Casi nuevo;4;3;Si;Sur;4;220000000
Casa;2;Venta;215;Casi nuevo;4;2;No;Norte;5;340000000
Casa;2;Venta;50;Casi nuevo;4;2;Si;Norte;4;320000000
Casa;1;Venta;129;Casi nuevo;3;2;Si;Norte;5;310000000
Casa;2;Venta;225;Nuevo;4;2;Si;Centro;4;320000000
Casa;1;Venta;178;Casi nuevo;3;2;No;Norte;5;310000000
Casa;2;Venta;119;Nuevo;4;2;No;Centro;3;260000000
Casa;1;Venta;57;Nuevo;1;1;Si;Norte;5;310000000
Casa;1;Venta;140;Nuevo;3;2;Si;Norte;4;320000000
Casa;3;Venta;104;Casi nuevo;4;3;No;Sur;3;170000000
Casa;1;Venta;93;Nuevo;3;2;No;Centro;3;250000000
Casa;1;Venta;183;Casi nuevo;3;2;No;Norte;4;310000000
Casa;2;Venta;217;Casi nuevo;4;2;No;Centro;4;280000000
Casa;1;Venta;272;Nuevo;3;2;No;Sur;1;230000000
Casa;2;Venta;187;Casi nuevo;4;2;No;Norte;3;320000000
Casa;3;Venta;223;Nuevo;4;3;Si;Norte;4;360000000
Casa;2;Venta;198;Nuevo;4;2;Si;Norte;5;350000000
Casa;1;Venta;135;Casi nuevo;3;2;Si;Sur;1;170000000
Casa;1;Venta;165;Nuevo;3;2;Si;Sur;4;200000000
Casa;3;Venta;260;Nuevo;4;3;No;Norte;3;380000000
Casa;3;Venta;197;Nuevo;4;3;No;Sur;1;200000000
Casa;3;Venta;56;Nuevo;5;3;No;Centro;3;270000000
Casa;1;Venta;219;Nuevo;3;2;Si;Norte;5;350000000
Casa;2;Venta;69;Casi nuevo;4;2;No;Norte;3;300000000
Casa;3;Venta;241;Nuevo;4;3;Si;Sur;2;240000000
Casa;3;Venta;167;Nuevo;4;3;No;Sur;4;200000000
Casa;1;Venta;118;Casi nuevo;3;2;Si;Sur;2;160000000
Casa;2;Venta;217;Casi nuevo;4;2;Si;Sur;1;200000000
Casa;3;Venta;297;Casi nuevo;4;3;Si;Centro;3;350000000
Casa;3;Venta;135;Nuevo;4;3;Si;Norte;6;340000000
Casa;2;Venta;224;Nuevo;4;2;Si;Norte;5;360000000
Casa;1;Venta;68;Casi nuevo;2;1;Si;Centro;4;240000000
Casa;2;Venta;218;Casi nuevo;4;2;Si;Sur;4;220000000
Casa;1;Venta;211;Nuevo;3;2;No;Centro;3;270000000
Casa;2;Venta;81;Nuevo;4;2;No;Sur;2;180000000
Casa;3;Venta;160;Casi nuevo;4;3;Si;Norte;5;330000000
Casa;2;Venta;152;Casi nuevo;4;2;No;Norte;6;320000000
Casa;2;Venta;249;Nuevo;4;2;Si;Norte;4;380000000
Casa;1;Venta;65;Nuevo;2;1;Si;Centro;3;250000000
Casa;3;Venta;165;Casi nuevo;4;3;No;Norte;5;330000000
Casa;1;Venta;129;Nuevo;3;2;Si;Centro;4;270000000
Casa;1;Venta;300;Casi nuevo;3;2;Si;Sur;2;240000000
Casa;2;Venta;215;Nuevo;4;2;No;Centro;3;290000000
Casa;1;Venta;182;Casi nuevo;3;2;No;Sur;3;180000000
Casa;2;Venta;197;Nuevo;4;2;No;Sur;1;190000000
Casa;1;Venta;60;Nuevo;1;1;Si;Sur;2;160000000
Casa;1;Venta;128;Casi nuevo;3;2;Si;Norte;4;300000000
Casa;3;Venta;220;Casi nuevo;4;3;Si;Centro;4;300000000
Casa;2;Venta;276;Nuevo;4;2;No;Norte;4;380000000
Casa;1;Venta;173;Nuevo;3;2;Si;Centro;4;280000000
Casa;3;Venta;294;Casi nuevo;4;3;Si;Norte;6;410000000
Casa;3;Venta;67;Nuevo;5;3;Si;Norte;6;340000000
Casa;1;Venta;199;Nuevo;3;2;No;Norte;3;320000000
Casa;1;Venta;183;Casi nuevo;3;2;No;Sur;2;170000000
Casa;2;Venta;265;Nuevo;4;2;Si;Norte;5;390000000
Casa;1;Venta;140;Casi nuevo;3;2;No;Sur;1;160000000
Casa;2;Venta;257;Casi nuevo;4;2;Si;Centro;4;320000000
Casa;3;Venta;53;Casi nuevo;5;3;No;Centro;4;260000000
Casa;1;Venta;56;Casi nuevo;2;1;No;Centro;3;230000000
Casa;3;Venta;125;Nuevo;4;3;Si;Centro;4;280000000
Casa;3;Venta;62;Nuevo;5;3;No;Norte;3;310000000
Casa;1;Venta;199;Nuevo;3;2;Si;Sur;3;200000000
Casa;3;Venta;55;Nuevo;5;3;Si;Centro;4;280000000
Casa;1;Venta;110;Casi nuevo;3;2;No;Centro;4;250000000
Casa;3;Venta;169;Casi nuevo;4;3;Si;Norte;4;330000000
Casa;1;Venta;108;Nuevo;3;2;Si;Norte;4;320000000
Casa;1;Venta;132;Nuevo;3;2;Si;Norte;3;320000000
Casa;1;Venta;99;Casi nuevo;3;2;No;Sur;4;160000000
Casa;1;Venta;60;Nuevo;1;1;Si;Sur;4;170000000
Casa;1;Venta;200;Casi nuevo;3;2;No;Centro;4;270000000
Casa;3;Venta;177;Nuevo;4;3;No;Norte;4;330000000
Casa;3;Venta;137;Casi nuevo;4;3;Si;Sur;1;180000000
Casa;2;Venta;239;Casi nuevo;4;2;No;Norte;3;350000000
Casa;3;Venta;153;Casi nuevo;4;3;No;Norte;4;320000000
Casa;1;Venta;105;Casi nuevo;3;2;Si;Sur;3;170000000
Casa;1;Venta;164;Nuevo;3;2;Si;Sur;4;200000000
Casa;1;Venta;90;Casi nuevo;2;2;No;Norte;4;280000000
Casa;3;Venta;261;Casi nuevo;4;3;Si;Sur;3;240000000
Casa;3;Venta;276;Nuevo;4;3;Si;Centro;4;350000000
Casa;3;Venta;295;Casi nuevo;4;3;Si;Centro;4;350000000
Casa;2;Venta;112;Nuevo;4;2;No;Sur;1;170000000
Casa;3;Venta;187;Casi nuevo;4;3;Si;Norte;4;330000000
Casa;2;Venta;222;Casi nuevo;4;2;No;Sur;3;210000000
Casa;2;Venta;121;Nuevo;4;2;Si;Sur;4;200000000
Casa;2;Venta;223;Nuevo;4;2;No;Norte;3;350000000
Casa;1;Venta;182;Nuevo;3;2;No;Norte;4;320000000
Casa;1;Venta;149;Casi nuevo;3;2;No;Norte;3;300000000
Casa;1;Venta;216;Nuevo;3;2;Si;Sur;4;220000000
Casa;3;Venta;102;Casi nuevo;4;3;Si;Centro;4;260000000
Casa;3;Venta;281;Casi nuevo;4;3;Si;Sur;4;270000000
Casa;3;Venta;99;Casi nuevo;4;3;No;Centro;4;260000000
